@relation GIGO

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute f32 numeric
@attribute f33 numeric
@attribute f34 numeric
@attribute f35 numeric
@attribute f36 numeric
@attribute f37 numeric
@attribute f38 numeric
@attribute f39 numeric
@attribute f40 numeric
@attribute f41 numeric
@attribute f42 numeric
@attribute f43 numeric
@attribute f44 numeric
@attribute f45 numeric
@attribute f46 numeric
@attribute f47 numeric
@attribute f48 numeric
@attribute f49 numeric
@attribute f50 numeric
@attribute f51 numeric
@attribute f52 numeric
@attribute f53 numeric
@attribute f54 numeric
@attribute f55 numeric
@attribute f56 numeric
@attribute f57 numeric
@attribute f58 numeric
@attribute f59 numeric
@attribute f60 numeric
@attribute f61 numeric
@attribute f62 numeric
@attribute f63 numeric
@attribute f64 numeric
@attribute f65 numeric
@attribute f66 numeric
@attribute f67 numeric
@attribute f68 numeric
@attribute f69 numeric
@attribute f70 numeric
@attribute f71 numeric
@attribute f72 numeric
@attribute f73 numeric
@attribute f74 numeric
@attribute f75 numeric
@attribute f76 numeric
@attribute f77 numeric
@attribute f78 numeric
@attribute f79 numeric
@attribute f80 numeric
@attribute f81 numeric
@attribute f82 numeric
@attribute f83 numeric
@attribute f84 numeric
@attribute f85 numeric
@attribute f86 numeric
@attribute f87 numeric
@attribute f88 numeric
@attribute f89 numeric
@attribute f90 numeric
@attribute f91 numeric
@attribute f92 numeric
@attribute f93 numeric
@attribute f94 numeric
@attribute f95 numeric
@attribute f96 numeric
@attribute f97 numeric
@attribute f98 numeric
@attribute f99 numeric
@attribute f100 numeric
@attribute f101 numeric
@attribute f102 numeric
@attribute f103 numeric
@attribute f104 numeric
@attribute f105 numeric
@attribute f106 numeric
@attribute f107 numeric
@attribute f108 numeric
@attribute f109 numeric
@attribute f110 numeric
@attribute f111 numeric
@attribute f112 numeric
@attribute f113 numeric
@attribute f114 numeric
@attribute f115 numeric
@attribute f116 numeric
@attribute f117 numeric
@attribute f118 numeric
@attribute f119 numeric
@attribute f120 numeric
@attribute f121 numeric
@attribute f122 numeric
@attribute f123 numeric
@attribute f124 numeric
@attribute f125 numeric
@attribute f126 numeric
@attribute f127 numeric
@attribute f128 numeric
@attribute f129 numeric
@attribute f130 numeric
@attribute f131 numeric
@attribute f132 numeric
@attribute f133 numeric
@attribute f134 numeric
@attribute f135 numeric
@attribute f136 numeric
@attribute f137 numeric
@attribute f138 numeric
@attribute f139 numeric
@attribute f140 numeric
@attribute f141 numeric
@attribute f142 numeric
@attribute f143 numeric
@attribute f144 numeric
@attribute f145 numeric
@attribute f146 numeric
@attribute f147 numeric
@attribute f148 numeric
@attribute f149 numeric
@attribute f150 numeric
@attribute f151 numeric
@attribute f152 numeric
@attribute f153 numeric
@attribute f154 numeric
@attribute f155 numeric
@attribute f156 numeric
@attribute f157 numeric
@attribute f158 numeric
@attribute f159 numeric
@attribute f160 numeric
@attribute f161 numeric
@attribute f162 numeric
@attribute f163 numeric
@attribute f164 numeric
@attribute f165 numeric
@attribute f166 numeric
@attribute f167 numeric
@attribute f168 numeric
@attribute f169 numeric
@attribute f170 numeric
@attribute f171 numeric
@attribute f172 numeric
@attribute f173 numeric
@attribute f174 numeric
@attribute f175 numeric
@attribute f176 numeric
@attribute f177 numeric
@attribute f178 numeric
@attribute f179 numeric
@attribute f180 numeric
@attribute f181 numeric
@attribute f182 numeric
@attribute f183 numeric
@attribute f184 numeric
@attribute f185 numeric
@attribute f186 numeric
@attribute f187 numeric
@attribute f188 numeric
@attribute f189 numeric
@attribute f190 numeric
@attribute f191 numeric
@attribute f192 numeric
@attribute f193 numeric
@attribute f194 numeric
@attribute f195 numeric
@attribute f196 numeric
@attribute f197 numeric
@attribute f198 numeric
@attribute f199 numeric
@attribute f200 numeric
@attribute f201 numeric
@attribute f202 numeric
@attribute f203 numeric
@attribute f204 numeric
@attribute f205 numeric
@attribute f206 numeric
@attribute f207 numeric
@attribute f208 numeric
@attribute f209 numeric
@attribute f210 numeric
@attribute f211 numeric
@attribute f212 numeric
@attribute f213 numeric
@attribute f214 numeric
@attribute f215 numeric
@attribute f216 numeric
@attribute f217 numeric
@attribute f218 numeric
@attribute f219 numeric
@attribute f220 numeric
@attribute f221 numeric
@attribute f222 numeric
@attribute f223 numeric
@attribute f224 numeric
@attribute f225 numeric
@attribute f226 numeric
@attribute f227 numeric
@attribute f228 numeric
@attribute f229 numeric
@attribute f230 numeric
@attribute f231 numeric
@attribute f232 numeric
@attribute f233 numeric
@attribute f234 numeric
@attribute f235 numeric
@attribute f236 numeric
@attribute f237 numeric
@attribute f238 numeric
@attribute f239 numeric
@attribute f240 numeric
@attribute f241 numeric
@attribute f242 numeric
@attribute f243 numeric
@attribute f244 numeric
@attribute f245 numeric
@attribute f246 numeric
@attribute f247 numeric
@attribute f248 numeric
@attribute f249 numeric
@attribute f250 numeric
@attribute f251 numeric
@attribute f252 numeric
@attribute tag {bottle,can,glass,pak}

@data
0.51457,0.44385,0.41583,0.40237,0.33675,0.36057,0.39756,0.47325,0.46468,0.41686,0.47355,0.36461,0.34569,0.47138,0.46662,0.46728,0.40875,0.61595,0.3559,0.57158,0.56421,0.35649,0.65971,0.65503,0.59308,0.46214,0.55145,0.55069,0.45601,0.63963,0.64206,0.48557,0.57334,0.39826,0.53466,0.33446,0.33765,0.53559,0.44666,0.44717,0.37351,0.62954,0.2992,0.30203,0.61808,0.43984,0.43063,0.57229,0.57669,0.5353,0.52971,0.52957,0.53401,0.63164,0.63353,0.58839,0.62077,0.53127,0.53644,0.62594,0.64647,0.64605,0.5216,0.37489,0.44106,0.29576,0.36727,0.39312,0.28739,0.48807,0.48078,0.43803,0.4401,0.3868,0.37666,0.44081,0.4785,0.4798,0.36171,0.62522,0.27749,0.57627,0.56698,0.25137,0.68544,0.68787,0.60128,0.43762,0.56175,0.56076,0.43603,0.66122,0.65567,0.47914,0.63158,0.38349,0.56933,0.32004,0.30681,0.56081,0.44131,0.43935,0.35314,0.70176,0.2983,0.29847,0.69054,0.41588,0.41783,0.61957,0.5791,0.5581,0.5279,0.52782,0.55562,0.64431,0.65034,0.59218,0.68755,0.53398,0.53444,0.69547,0.66557,0.66521,0.42027,0.78723,0.58738,1.3921,0.69839,1.9459,0.87608,2.3906,0.37035,0.50624,0.49666,0.88165,0.55887,1.2466,0.71051,1.5998,0.37644,0.50657,0.50184,0.91554,0.5617,1.2525,0.71777,1.6747,0.4178,0.67343,0.56224,1.2337,0.6442,1.6339,0.82411,2.1066,0.381,0.54723,0.51644,0.98736,0.5719,1.3165,0.70826,1.7414,0.38963,0.6097,0.54222,1.0727,0.62432,1.4756,0.77587,1.8843,0,0,0.0045045,0,0,0,0.0022523,0,0,0.0022523,0,0,0,0,0.0022523,0.0022523,0,0,0.0022523,0,0.0045045,0,0,0.0045045,0,0,0,0,0.0022523,0,0,0.0022523,0,0,0,0,0,0,0,0.0022523,0,0,0,0.0022523,0,0,0,0.0022523,0,0,0.0045045,0.0067568,0,0,0,0,0,0.0045045,0.0022523,0.009009,0.0045045,0.0022523,0,0,0,0,0,0,0,0,0,0.0045045,0,0,0,0.0022523,0,0,0.0022523,0,pak
0.48304,0.43848,0.35891,0.40179,0.3057,0.30537,0.4026,0.40863,0.41054,0.37096,0.46937,0.31164,0.30909,0.46988,0.42009,0.4219,0.43304,0.62713,0.38802,0.57117,0.55552,0.38803,0.67671,0.67406,0.61639,0.47296,0.54722,0.55637,0.46731,0.67411,0.66937,0.51795,0.55781,0.37485,0.52791,0.31223,0.31318,0.52636,0.43768,0.4484,0.37448,0.59966,0.30165,0.30001,0.60079,0.44985,0.43699,0.57557,0.61034,0.53646,0.55966,0.56528,0.53588,0.66145,0.65798,0.63214,0.61928,0.57641,0.58616,0.63768,0.67982,0.68132,0.48107,0.32427,0.40259,0.24869,0.3611,0.3594,0.24568,0.44264,0.44162,0.41171,0.39308,0.36755,0.36363,0.39667,0.44708,0.44885,0.32384,0.56468,0.24574,0.52102,0.52297,0.23387,0.62288,0.61977,0.56176,0.40415,0.51459,0.51778,0.41387,0.63009,0.62024,0.51703,0.66483,0.43255,0.5885,0.3721,0.3551,0.58161,0.48063,0.48562,0.41487,0.7322,0.35549,0.35117,0.72997,0.46851,0.46473,0.65517,0.5973,0.58047,0.55402,0.55952,0.5903,0.64623,0.65781,0.62484,0.71665,0.56813,0.56436,0.73369,0.69824,0.6958,0.59627,1.1524,0.87394,1.8183,1.1575,2.6057,1.6907,4.0418,0.60628,1.2084,0.82226,1.7392,0.93198,1.9393,1.1937,2.4853,0.57944,1.126,0.75957,1.5995,0.81208,1.7242,0.97961,2.1201,0.54792,0.98514,0.73891,1.4956,0.87112,1.8818,1.1427,2.6007,0.52532,0.88883,0.703,1.3634,0.80283,1.6779,1.0316,2.2152,0.54609,0.92772,0.75516,1.4511,0.91691,1.8692,1.2525,2.5941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014706,0,0,0.0088235,0,0.010294,0,0,0,0.0014706,0,0,0.0014706,0.0058824,0,0,0,0,0,0,0,0,0,0,0,0.0088235,0,0.0029412,0,0.0044118,0,0,pak
0.49625,0.43148,0.39057,0.39994,0.32129,0.32029,0.39036,0.4435,0.43511,0.37799,0.46704,0.31013,0.3113,0.46619,0.43176,0.43225,0.4301,0.61432,0.39291,0.55236,0.55369,0.39186,0.68031,0.67881,0.6102,0.46685,0.55326,0.54983,0.46345,0.6729,0.67769,0.50369,0.5644,0.38226,0.53184,0.31352,0.31473,0.53189,0.43795,0.43891,0.39104,0.60053,0.32132,0.33029,0.60308,0.43979,0.44315,0.57718,0.61227,0.53803,0.55614,0.55717,0.53943,0.67654,0.67773,0.63528,0.61659,0.56944,0.58359,0.6343,0.69105,0.69643,0.49425,0.34853,0.41417,0.25589,0.37105,0.36775,0.25553,0.45527,0.45544,0.39882,0.41917,0.35291,0.34568,0.41725,0.44721,0.44798,0.34563,0.57826,0.25416,0.53533,0.53637,0.2579,0.62451,0.63412,0.58637,0.41641,0.5398,0.54109,0.41566,0.63739,0.63776,0.5057,0.65203,0.41267,0.57299,0.36084,0.35914,0.57272,0.46258,0.45909,0.40688,0.73911,0.35847,0.35341,0.73591,0.45286,0.45581,0.66144,0.59199,0.57776,0.54754,0.54909,0.58405,0.63811,0.65229,0.6202,0.7416,0.56448,0.56431,0.74997,0.6862,0.69493,0.56077,0.84643,0.75406,1.2646,0.96601,1.9407,1.4045,2.9076,0.5244,0.73104,0.67855,1.0251,0.77833,1.4022,1.0508,2.064,0.59764,0.88697,0.74461,1.1519,0.7287,1.3143,0.96494,1.9146,0.60296,0.91844,0.77012,1.3106,0.83921,1.7725,1.2055,2.6677,0.50592,0.70756,0.6364,0.99102,0.72668,1.3536,1.0215,2.0658,0.5082,0.70253,0.65908,1.0054,0.78807,1.4334,1.1145,2.183,0,0,0,0,0,0,0,0,0,0,0,0.0013459,0.0013459,0.0026918,0,0,0,0,0,0,0.0013459,0,0,0,0,0.0013459,0,0,0,0,0,0.0013459,0,0,0,0,0,0,0,0,0.0013459,0,0,0,0,0.0013459,0,0,0,0,0,0.0053836,0,0.0053836,0,0.0013459,0,0,0,0.0040377,0,0,0,0,0,0,0,0,0.0040377,0,0,0.0026918,0,0.0040377,0.0053836,0,0,0.0040377,0.0067295,0,pak
0.47701,0.42901,0.34794,0.3874,0.29991,0.29231,0.3892,0.39842,0.39684,0.35688,0.4645,0.29724,0.29483,0.4663,0.40618,0.41028,0.43531,0.63131,0.39183,0.56041,0.554,0.39173,0.68539,0.69311,0.62002,0.47288,0.55127,0.5623,0.46927,0.69107,0.67999,0.52376,0.55782,0.37124,0.52776,0.29932,0.29381,0.52636,0.43506,0.44268,0.37971,0.59896,0.29316,0.31441,0.59935,0.45217,0.44529,0.57989,0.62126,0.53813,0.56718,0.57318,0.53842,0.67735,0.67174,0.64203,0.62449,0.58414,0.5935,0.64332,0.69262,0.6961,0.47324,0.30901,0.38493,0.23813,0.3443,0.33398,0.22889,0.43042,0.42782,0.39498,0.38202,0.34945,0.34407,0.3828,0.43564,0.43791,0.32007,0.55863,0.22949,0.51582,0.51279,0.22232,0.60929,0.62577,0.55883,0.39979,0.51164,0.51402,0.40997,0.62583,0.61355,0.52447,0.67317,0.44046,0.58723,0.37835,0.36617,0.59151,0.48456,0.48778,0.42122,0.75265,0.35635,0.3643,0.74855,0.47753,0.47159,0.66845,0.60903,0.58843,0.56259,0.57103,0.59895,0.6612,0.66992,0.6343,0.73333,0.57787,0.57301,0.75377,0.7096,0.70591,0.904,1.4578,1.2882,2.2162,1.4922,2.8589,2.0498,4.3117,0.89069,1.3937,1.2355,2.0335,1.2124,2.1196,1.4433,2.6196,0.86575,1.4328,1.186,2.0751,1.0896,2.0083,1.1913,2.2592,0.85484,1.4779,1.1527,2.0985,1.1686,2.2413,1.3758,2.7706,0.89652,1.5369,1.2287,2.2106,1.139,2.1423,1.2754,2.4392,0.92771,1.5213,1.2935,2.2129,1.2676,2.2768,1.5604,2.8619,0,0,0,0,0,0,0,0,0,0,0.0024969,0,0,0,0.0024969,0,0,0,0,0,0,0,0,0,0,0,0.0012484,0,0,0,0,0.0049938,0,0.0012484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011236,0,0.0062422,0,0,0,0.0012484,0,0,0.0037453,0.0012484,0,0,0,0,0,0,0,0,0,0,0,0.0062422,0,0,0.0024969,0.0049938,0,0,pak
0.49206,0.42647,0.37813,0.38543,0.30347,0.32508,0.38693,0.43501,0.43162,0.38258,0.46311,0.33534,0.33446,0.46114,0.43393,0.43367,0.41308,0.60465,0.37157,0.54414,0.54926,0.3718,0.66513,0.66193,0.60213,0.45589,0.54417,0.54787,0.45616,0.66157,0.66201,0.50834,0.57339,0.39576,0.53548,0.34453,0.33993,0.53523,0.44767,0.45026,0.42054,0.63917,0.35331,0.35556,0.6363,0.47541,0.47791,0.59724,0.60869,0.54778,0.55616,0.5584,0.54814,0.65893,0.66211,0.60116,0.65032,0.55405,0.55425,0.65642,0.64343,0.65775,0.48901,0.34601,0.39746,0.26059,0.33948,0.34929,0.28068,0.44303,0.44389,0.39366,0.42241,0.34563,0.34464,0.41816,0.43939,0.43969,0.36408,0.58153,0.29164,0.53469,0.53332,0.28954,0.65438,0.66248,0.59575,0.42831,0.54072,0.54223,0.44726,0.68098,0.6806,0.51027,0.64305,0.39133,0.5694,0.33187,0.33329,0.56972,0.44984,0.453,0.38869,0.71993,0.3326,0.33029,0.71928,0.44897,0.45111,0.6332,0.63831,0.56425,0.57201,0.57553,0.5642,0.70428,0.70449,0.6347,0.70709,0.57112,0.57222,0.7004,0.70296,0.71972,0.55502,1.1132,0.87334,1.7697,1.2796,2.6282,1.8607,3.591,0.4711,0.85715,0.72506,1.3388,1.0523,2.0253,1.4865,2.7679,0.47163,0.85163,0.71806,1.3104,1.0124,1.9608,1.4207,2.6163,0.55007,1.1083,0.84679,1.7178,1.2083,2.5723,1.7393,3.455,0.46352,0.85275,0.71462,1.3419,1.0473,2.0726,1.4714,2.7418,0.48665,0.9009,0.76313,1.4491,1.1127,2.2157,1.5695,2.9206,0.00099701,0,0,0,0.002991,0.001994,0.003988,0.00099701,0,0,0.001994,0.0099701,0.00099701,0.0089731,0.010967,0,0,0.002991,0.002991,0.001994,0.020937,0,0,0,0.002991,0.00099701,0,0,0,0,0,0.014955,0.00099701,0,0,0,0,0,0,0.002991,0.0099701,0,0,0,0,0.00099701,0.003988,0.004985,0.004985,0.00099701,0,0,0,0.00099701,0,0.003988,0,0.012961,0,0,0.014955,0.014955,0,0,0,0,0,0,0,0,0,0.018943,0,0,0,0.0079761,0,0,0,0,pak
0.50578,0.44225,0.3988,0.41193,0.33159,0.33004,0.40852,0.46231,0.4557,0.39221,0.47129,0.329,0.32797,0.4706,0.45214,0.45293,0.42739,0.60854,0.38896,0.55985,0.55851,0.38798,0.66262,0.66162,0.60167,0.46534,0.55171,0.55087,0.46276,0.65615,0.65036,0.4938,0.56572,0.38695,0.53268,0.32549,0.32631,0.53317,0.44372,0.44287,0.39165,0.60229,0.32891,0.32831,0.61134,0.44379,0.45807,0.57111,0.59231,0.53425,0.53973,0.53843,0.53534,0.64544,0.64717,0.59595,0.61819,0.5459,0.54513,0.61822,0.64957,0.64791,0.50806,0.35495,0.42999,0.26748,0.38764,0.38465,0.27071,0.46883,0.46735,0.42459,0.43492,0.38349,0.37628,0.43086,0.46621,0.46518,0.35746,0.58714,0.27317,0.54772,0.54609,0.27253,0.6376,0.63432,0.59654,0.43369,0.55338,0.55236,0.43704,0.64179,0.66913,0.49233,0.63613,0.40219,0.5705,0.35386,0.34997,0.56376,0.44977,0.44888,0.39732,0.71092,0.34686,0.34784,0.70511,0.4451,0.44245,0.62982,0.58958,0.56024,0.53965,0.53868,0.56588,0.653,0.65317,0.59158,0.69829,0.54154,0.54236,0.69955,0.65421,0.65647,0.85425,1.1765,1.19,1.6982,1.4293,2.3023,1.7786,3.1718,0.8044,1.0666,1.0961,1.5015,1.229,1.8769,1.445,2.4754,0.77159,0.99713,1.0376,1.4005,1.171,1.8127,1.3627,2.2988,0.80596,1.0911,1.1042,1.601,1.3441,2.2924,1.6701,2.967,0.76617,0.99643,1.0424,1.4312,1.2044,1.9026,1.4118,2.3895,0.79183,1.0388,1.0923,1.4963,1.2644,1.9644,1.4731,2.4881,0.0072029,0,0,0,0.0012005,0.002401,0.0096038,0,0.0036014,0,0.0096038,0.0072029,0,0.0012005,0.030012,0,0,0.0012005,0.0048019,0.0048019,0.014406,0,0,0,0.002401,0,0,0,0,0,0,0.037215,0,0,0,0.0012005,0,0,0,0.002401,0.0048019,0,0,0,0,0,0,0,0.020408,0,0,0,0,0,0,0.0012005,0,0.018007,0,0.0012005,0.040816,0.0036014,0,0,0,0,0,0.0012005,0,0,0,0.02401,0.0036014,0,0,0,0,0.002401,0.0060024,0,pak
0.51957,0.45276,0.40727,0.4178,0.31182,0.34145,0.40873,0.46132,0.46599,0.39368,0.47925,0.32476,0.32398,0.47878,0.45848,0.45855,0.41974,0.62016,0.38268,0.58364,0.57096,0.36888,0.66305,0.66232,0.60155,0.46726,0.56054,0.55915,0.46001,0.65268,0.63653,0.48072,0.56205,0.37872,0.52906,0.32101,0.32212,0.52886,0.43078,0.43113,0.38332,0.6043,0.32832,0.29742,0.60264,0.43531,0.43648,0.5664,0.57149,0.53311,0.52773,0.52769,0.53277,0.61428,0.61631,0.57189,0.60495,0.52685,0.53089,0.6132,0.60814,0.63157,0.52241,0.34731,0.45606,0.26048,0.40108,0.41019,0.26062,0.48919,0.48984,0.44679,0.42531,0.38501,0.39461,0.42353,0.48611,0.48641,0.35677,0.59424,0.27644,0.55571,0.55642,0.25985,0.65731,0.63741,0.59858,0.43072,0.55749,0.55858,0.43072,0.65273,0.64153,0.48098,0.64245,0.39744,0.58424,0.35478,0.34167,0.57111,0.44641,0.44643,0.37094,0.70738,0.31876,0.31338,0.70101,0.43285,0.42114,0.60619,0.57418,0.55432,0.52462,0.52583,0.55436,0.63155,0.63061,0.57953,0.66023,0.53014,0.52918,0.66204,0.63345,0.6612,0.53732,0.8341,0.7022,1.2063,0.82088,1.6451,1.1802,2.4359,0.64497,1.1477,0.78561,1.3967,0.81205,1.5693,1.113,2.3871,0.53856,0.80624,0.72497,1.1742,0.91282,1.7538,1.2408,2.4511,0.58315,0.96087,0.82325,1.5347,1.1432,2.3677,1.6072,3.3005,0.53814,0.87877,0.70725,1.2094,0.89529,1.7199,1.2104,2.2741,0.44251,0.54616,0.59949,0.93516,0.74822,1.445,1.0171,1.9751,0.0072886,0,0,0,0.0014577,0,0.0014577,0,0,0,0.0014577,0,0,0,0.014577,0.0014577,0,0,0.0014577,0,0.0014577,0,0,0,0,0,0,0,0,0,0,0.023324,0,0.0029155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072886,0,0,0,0,0,0,0,0,0.0014577,0,0,0.020408,0,0,0.0014577,0,0,0,0,0,0,0,0.0043732,0,0,0,0,0.0014577,0,0,0,pak
0.51358,0.44852,0.42051,0.41157,0.34927,0.34887,0.40424,0.46808,0.47321,0.38968,0.47504,0.3294,0.32974,0.47302,0.45403,0.45376,0.42513,0.60317,0.38096,0.56402,0.55769,0.37636,0.64778,0.651,0.59725,0.46425,0.55532,0.55565,0.46414,0.64248,0.63761,0.48594,0.5673,0.38624,0.53071,0.33116,0.3328,0.53388,0.43538,0.43654,0.38245,0.61656,0.33707,0.29296,0.6117,0.43351,0.44912,0.56499,0.57772,0.53191,0.53233,0.53113,0.53015,0.62591,0.62444,0.57476,0.60853,0.53083,0.53037,0.60704,0.62352,0.6213,0.52065,0.35499,0.45754,0.26733,0.41024,0.42393,0.27403,0.4874,0.48863,0.43284,0.43193,0.36856,0.3795,0.42934,0.4763,0.47541,0.35959,0.60399,0.28588,0.55781,0.56146,0.26439,0.68981,0.64681,0.60239,0.43179,0.56144,0.56081,0.44066,0.65018,0.67396,0.48247,0.62629,0.39501,0.56894,0.3461,0.3354,0.56324,0.44155,0.44219,0.38803,0.69238,0.32744,0.33124,0.68645,0.44131,0.43792,0.61271,0.57893,0.55648,0.53106,0.52992,0.557,0.63487,0.64029,0.57245,0.67224,0.52473,0.5253,0.6709,0.63725,0.62883,0.6289,1.0065,0.75941,1.3665,0.75299,1.7148,0.87099,2.1771,0.72676,1.1673,0.77896,1.2493,0.67156,1.4058,0.74803,1.8635,0.64381,1.049,0.70976,1.173,0.68207,1.429,0.72711,1.662,0.70559,1.2186,0.85007,1.7594,0.90988,2.2487,1.0236,2.5982,0.74344,1.2521,0.84661,1.5367,0.79923,1.7289,0.85021,1.92,0.63405,1.072,0.75647,1.3631,0.70647,1.5686,0.73984,1.7671,0,0,0,0,0,0,0.0017668,0,0,0,0,0,0,0.0035336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0070671,0,0,0,0.0017668,0,0,0,0.0017668,0,0.0035336,0,0,0,0.012367,0,0,0,0.0017668,0,0.0088339,0.0035336,0,0,0.0053004,0,0,pak
0.51555,0.44403,0.4191,0.39939,0.31213,0.32199,0.39908,0.47317,0.4775,0.38837,0.47494,0.32038,0.32783,0.47302,0.45887,0.44752,0.42023,0.60498,0.37518,0.56293,0.56006,0.37648,0.65038,0.6547,0.59486,0.46241,0.55434,0.55658,0.46084,0.64234,0.63205,0.4842,0.56794,0.38321,0.53285,0.32094,0.32557,0.5303,0.42989,0.43638,0.36192,0.62212,0.31293,0.2692,0.60949,0.42892,0.42778,0.57163,0.57172,0.53925,0.53078,0.52959,0.53471,0.6151,0.61328,0.58019,0.61211,0.53589,0.54098,0.61589,0.6267,0.62839,0.51928,0.34943,0.44681,0.24445,0.37317,0.39929,0.26549,0.48095,0.48349,0.43305,0.4465,0.36323,0.37843,0.41787,0.48151,0.47736,0.34393,0.61352,0.26651,0.56413,0.56571,0.22903,0.69863,0.66061,0.59241,0.42447,0.54967,0.55435,0.42719,0.65056,0.64107,0.48503,0.62438,0.39146,0.56617,0.3389,0.33115,0.5626,0.44152,0.4433,0.38273,0.69406,0.32689,0.33164,0.68431,0.4387,0.43051,0.60962,0.58917,0.55612,0.54229,0.54141,0.55861,0.63938,0.65166,0.58693,0.66057,0.53438,0.53291,0.66997,0.64568,0.65458,0.55819,0.9381,0.82396,1.589,0.99624,2.2231,1.3482,3.3059,0.55597,0.9423,0.79076,1.4597,0.90933,1.8712,1.1933,2.6889,0.58703,1.0036,0.80679,1.5153,0.93081,1.9144,1.2302,2.6591,0.6088,1.005,0.87235,1.602,1.0346,2.1267,1.419,3.1461,0.57368,0.94623,0.78273,1.415,0.89669,1.8061,1.1897,2.6708,0.54143,0.87556,0.76622,1.3595,0.8893,1.8139,1.17,2.7496,0,0,0,0,0,0.0015898,0.0031797,0,0,0,0.0063593,0,0,0,0.0047695,0.0015898,0,0,0,0,0.0031797,0,0,0.0015898,0,0.0015898,0,0,0.0015898,0,0,0.0063593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063593,0,0.0015898,0,0,0,0,0,0,0.009539,0,0,0.0063593,0,0,0,0,0,0,0,0,0,0,0.0079491,0,0,0,0,0,0,0.0015898,0,pak
0.51251,0.44136,0.37726,0.39612,0.28338,0.30802,0.39322,0.46161,0.45779,0.39663,0.47113,0.32871,0.32885,0.47174,0.45328,0.45615,0.43324,0.61782,0.39322,0.57351,0.57183,0.3875,0.66512,0.66185,0.59845,0.46838,0.55635,0.55476,0.4673,0.64896,0.64462,0.48749,0.56648,0.38373,0.53278,0.32198,0.32378,0.53147,0.43478,0.44298,0.35444,0.62296,0.29516,0.2813,0.60544,0.42412,0.42448,0.5591,0.57406,0.5292,0.5353,0.53268,0.52643,0.62289,0.61595,0.58034,0.59666,0.53596,0.54552,0.60796,0.62248,0.6356,0.5107,0.34183,0.4229,0.23141,0.35004,0.37319,0.25998,0.46801,0.46752,0.43252,0.43592,0.38348,0.35888,0.42124,0.47188,0.47359,0.33824,0.60661,0.26236,0.55767,0.55808,0.22495,0.68347,0.66955,0.58263,0.42666,0.54253,0.54834,0.42577,0.63695,0.6321,0.49155,0.63758,0.41563,0.58039,0.36114,0.36145,0.56901,0.45555,0.45437,0.39789,0.70799,0.34792,0.34034,0.70008,0.44745,0.44608,0.60887,0.57106,0.55648,0.5321,0.53058,0.55867,0.61422,0.63193,0.57792,0.66692,0.53247,0.52843,0.67113,0.63731,0.65075,0.54658,0.77533,0.77269,1.3098,0.90136,1.9053,1.2262,2.9871,0.53511,0.74013,0.71309,1.0887,0.76897,1.4427,0.99216,2.2496,0.55296,0.79795,0.70286,1.0772,0.74471,1.3448,0.94813,2.0743,0.57172,0.82401,0.76861,1.2591,0.85775,1.6929,1.1354,2.6305,0.54777,0.79673,0.7202,1.1596,0.78932,1.5192,1.0073,2.2949,0.52649,0.72609,0.71706,1.1119,0.80283,1.5438,1.0429,2.4089,0,0,0,0,0,0,0,0,0,0,0.0077882,0.0046729,0.0015576,0.0031153,0.0015576,0,0,0,0,0,0.012461,0,0,0,0,0.0015576,0.0031153,0,0,0,0,0.0062305,0,0,0,0,0,0,0,0,0.0046729,0,0,0,0,0,0,0,0.0031153,0,0,0,0,0.0031153,0,0,0,0.0046729,0,0,0.010903,0,0,0,0,0,0,0,0,0,0,0.018692,0,0.0031153,0,0,0,0,0,0,pak
